INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA insid 1215,INSTITUTIONS*NAME_CLASS*U,Paers i prohoms,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-29,AVENOZA,,,,,,,Àger: Paers i prohoms
BITECA insid 1216,INSTITUTIONS*NAME_CLASS*U,Orde de Sant Joan de Jerusalem,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MILITARYORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-05,AVENOZA,2024-05-09,SORIANO,,,,,Orde de Sant Joan de Jerusalem
BITECA insid 1217,INSTITUTIONS*NAME_CLASS*U,Confraria de la Mare de Déu del Roser,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-06,AVENOZA,,,,,,,València: Confraria de la Mare de Déu del Roser
BITECA insid 1218,INSTITUTIONS*NAME_CLASS*U,Biblioteca Pública Episcopal del Seminari de Barcelona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-04-27,AVENOZA,2024-04-02,SORIANO,,,,,Biblioteca Pública Episcopal del Seminari de Barcelona
BITECA insid 1219,INSTITUTIONS*NAME_CLASS*U,Convent de Betlem,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-17,AVENOZA,,,,,,,Barcelona: Convent de Betlem
BITECA insid 1220,INSTITUTIONS*NAME_CLASS*U,Ofici dels paraires,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-06-19,AVENOZA,,,,,,,Vic: Ofici dels paraires
BITECA insid 1221,INSTITUTIONS*NAME_CLASS*U,Família Masdovelles,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-06-27,AVENOZA,,,,,,,Família Masdovelles
BITECA insid 1222,INSTITUTIONS*NAME_CLASS*U,Convent de Nostra Senyora del Carme de de Palma de Mallorca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-03,AVENOZA,2024-04-22,TRIADO,,,,,Ciutat de Mallorca: Convent de Nostra Senyora del Carme de de Palma de Mallorca
BITECA insid 1223,INSTITUTIONS*NAME_CLASS*U,Societat Arqueològica Lul·liana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,determinats fons d’aquesta biblioteca per raons de conservació es traslladaren al Museu de Mallorca,,1996-09-04,AVENOZA,2008-05-07,ROVIRA,,,,,Ciutat de Mallorca: Societat Arqueològica Lul·liana
BITECA insid 1224,INSTITUTIONS*NAME_CLASS*U,Arxiu de la Cúria Reial a Sóller,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-05,AVENOZA,2024-04-22,TRIADO,,,,,Sòller: Arxiu de la Cúria Reial a Sóller
BITECA insid 1225,INSTITUTIONS*NAME_CLASS*U,Ofici del mostassaf a Palma de Mallorca,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1336,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-11,AVENOZA,2024-04-22,TRIADO,,,,,Ciutat de Mallorca: Ofici del mostassaf a Palma de Mallorca
BITECA insid 1226,INSTITUTIONS*NAME_CLASS*U,Arxiu del Regne de Mallorca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-12,AVENOZA,2024-04-02,SORIANO,,,,,Ciutat de Mallorca: Arxiu del Regne de Mallorca
BITECA insid 1227,INSTITUTIONS*NAME_CLASS*U,Estudi General Lul·lià,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-14,AVENOZA,2024-04-22,TRIADO,,,,,Mallorca (regne): Estudi General Lul·lià
BITECA insid 1228,INSTITUTIONS*NAME_CLASS*U,Batlle reial de Pollença,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-17,AVENOZA,2024-04-22,TRIADO,,,,,Batlle reial de Pollença
BITECA insid 1229,INSTITUTIONS*NAME_CLASS*U,Ofici del mostassaf a Sóller,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-22,AVENOZA,2024-04-22,TRIADO,,,,,Sòller: Ofici del mostassaf a Sóller
BITECA insid 1230,INSTITUTIONS*NAME_CLASS*U,Sant Bernat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Successoora de la Confraria de Sant Pere i Sant Bernat,,1996-09-22,AVENOZA,,,,,,,Ciutat de Mallorca: Sant Bernat
BITECA insid 1231,INSTITUTIONS*NAME_CLASS*U,Confraria de Sant Jordi,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*GUILD,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-22,AVENOZA,,,,,,,Ciutat de Mallorca: Confraria de Sant Jordi
BITECA insid 1232,INSTITUTIONS*NAME_CLASS*U,Biblioteca Pública,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-22,AVENOZA,,,,,,,Ciutat de Mallorca: Biblioteca Pública
BITECA insid 1233,INSTITUTIONS*NAME_CLASS*U,Reial Audiència,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-22,AVENOZA,,,,,,,Ciutat de Mallorca: Reial Audiència
BITECA insid 1234,INSTITUTIONS*NAME_CLASS*U,Biblioteca Zabálburu,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-27,AVENOZA,2008-10-01,AVENOZA,,,,,Madrid: Biblioteca Zabálburu
BITECA insid 1235,INSTITUTIONS*NAME_CLASS*U,Bibliothèque royale de Fontainebleau,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acullí els fons de la Bibliothèque de Blois,,1996-11-09,AVENOZA,2024-04-22,TRIADO,,,,,Bibliothèque royale de Fontainebleau
BITECA insid 1236,INSTITUTIONS*NAME_CLASS*U,Librairie royale de Blois,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1439,,,,,,,INSTITUTIONS*RELATED_INSCLASS*ALT,fundada pels,BITECA insid 5307,,,,,,,,,,,,,,,,,,,,,,,,,Acullí els fons de la Biblioteca reial de Nàpols,,1996-11-09,AVENOZA,2024-05-09,SORIANO,,,,,Librairie royale de Blois
BITECA insid 1237,INSTITUTIONS*NAME_CLASS*U,Biblioteca de la Família De Mesmes,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-11-09,AVENOZA,1996-11-09,AVENOZA,,,,,Paris: Biblioteca de la Família De Mesmes
BITECA insid 1238,INSTITUTIONS*NAME_CLASS*U,Bibliothèque Colbertine,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-11-09,AVENOZA,1999-06-22,AVENOZA,,,,,Paris: Bibliothèque Colbertine
BITECA insid 1239,INSTITUTIONS*NAME_CLASS*U,Monestir de Santa Maria de la Murta,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 2263,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_BIBCLASS*TRA,BITECA bibid 7286,,,,,,,,,BITECA bioid 2461,,,,,,,,"Joan de Vic i Manrique va nèixer i morir al monestir i li va donar en 1611 la seva biblioteca.<br /><br />La biblioteca es perdé arran de la desamortització, quan els convent passà a mans privades. L’any 1989 el comprà l’Ajuntament d’Alzira i se n’ocupà de la restauració.<br /><br />Monestir Jeroni.<br />",,1996-11-11,AVENOZA,2024-05-03,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,http://www.jdiezarnal.com/monasteriodelamurta.html,,2015-12-02,Alzira: Monestir de Santa Maria de la Murta
BITECA insid 1240,INSTITUTIONS*NAME_CLASS*U,Biblioteca Torres Amat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-11-21,AVENOZA,,,,,,,Sallent: Biblioteca Torres Amat
BITECA insid 1241,INSTITUTIONS*NAME_CLASS*U,Sinagoga de Sujulmeza,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-05,AVENOZA,2024-05-14,SORIANO,,,,,Al-Mamlaka al-Magribiya (regne): Sinagoga de Sujulmeza
BITECA insid 1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-05,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1243,INSTITUTIONS*NAME_CLASS*U,Montesa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MILITARYORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-24,AVENOZA,,,,,,,Montesa
BITECA insid 1244,INSTITUTIONS*NAME_CLASS*U,Monestir cistercenc,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1450,,,,,,,,,,,,,,,,,BITECA bibid 3909,,,,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,1980-02-18,AVENOZA,,,,,Vallbona de les Monges: Monestir cistercenc
BITECA insid 1245,INSTITUTIONS*NAME_CLASS*U,Generalitat Valenciana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,2024-04-02,SORIANO,,,,,València: Generalitat Valenciana
BITECA insid 1246,INSTITUTIONS*NAME_CLASS*U,Biblioteca de las Cortes,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,BITECA bibid 4268,,36-7,,,,,,,,,,,,,,,El seu fons procedia del “Colegio de San Isidoro” dels ‘jesuïtes; en ésser aquests expulsats passà a la “Biblioteca de las Cortes” i més tard a la Real Academia de la Historia,,1997-09-08,AVENOZA,2000-10-03,AVENOZA,,,,,Madrid: Biblioteca de las Cortes
BITECA insid 1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-09-14,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1249,INSTITUTIONS*NAME_CLASS*U,Santuari del Puig de Maria de Pollença,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-09-21,AVENOZA,2024-04-22,TRIADO,,,,,Santuari del Puig de Maria de Pollença
BITECA insid 1250,INSTITUTIONS*NAME_CLASS*U,Real Biblioteca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-12,AVENOZA,2024-05-14,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.realbiblioteca.es/,,2024-05-14,Madrid: Real Biblioteca
BITECA insid 1251,INSTITUTIONS*NAME_CLASS*U,Bibliotheca Majansiana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-17,AVENOZA,2008-03-07,ROVIRA,,,,,València: Bibliotheca Majansiana
BITECA insid 1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-24,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1253,INSTITUTIONS*NAME_CLASS*U,Convent de Carmelites de Calataiud,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-25,AVENOZA,2024-04-24,TRIADO,,,,,Saragossa: Convent de Carmelites de Calataiud
BITECA insid 1254,INSTITUTIONS*NAME_CLASS*U,Bibliotheca Yelensi,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-02-25,AVENOZA,2008-10-03,ROVIRA,,,,,Bibliotheca Yelensi
BITECA insid 1255,INSTITUTIONS*NAME_CLASS*C,Universitat de Montpeller,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-06-08,AVENOZA,2022-09-15,SORIANO,,,,,Montpellier: Universitat
BITECA insid 1256,INSTITUTIONS*NAME_CLASS*U,Col·legi de Santo Domingo,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1547,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1220,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA bioid 5917,,,,,,,,,,1998-06-19,AVENOZA,2022-09-16,SORIANO,,,,,Oriola: Col·legi de Santo Domingo
BITECA insid 1257,INSTITUTIONS*NAME_CLASS*U,Bibliothèque municipale de Tours,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-09-15,AVENOZA,2024-04-24,TRIADO,,,,,Bibliothèque municipale de Tours
BITECA insid 1258,INSTITUTIONS*NAME_CLASS*U,Biblioteca del Palau de Peralada,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-01-28,AVENOZA,2024-04-24,TRIADO,,,,,Perelada: Biblioteca del Palau de Peralada
BITECA insid 1259,INSTITUTIONS*NAME_CLASS*U,Cavalleria valenciana,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-04-29,AVENOZA,,,,,,,València (regne): Cavalleria valenciana
BITECA insid 1260,INSTITUTIONS*NAME_CLASS*U,Universitat de Bolonya,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*UNIVERSITY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-04-29,AVENOZA,2024-04-10,TRIADO,,,,,Bologna: Universitat de Bolonya
BITECA insid 1261,INSTITUTIONS*NAME_CLASS*U,Pia almoina,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-04-30,AVENOZA,,,,,,,Barcelona: Pia almoina
BITECA insid 1262,INSTITUTIONS*NAME_CLASS*U,Pro-Libris,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-01,AVENOZA,,,,,,,Barcelona: Pro-Libris
BITECA insid 1263,INSTITUTIONS*NAME_CLASS*U,Casa Matheuat,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jaume Matheuat i la seva dona, impressors, poden apareixen esmentats també com “Casa Matheuat”",,1999-07-09,AVENOZA,2022-09-16,SORIANO,,,,,Barcelona: Casa Matheuat
BITECA insid 1264,INSTITUTIONS*NAME_CLASS*U,Biblioteca del Instituto y Provincia de Huesca,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-09-06,AVENOZA,,,,,,,Osca: Biblioteca del Instituto y Provincia de Huesca
BITECA insid 1265,INSTITUTIONS*NAME_CLASS*U,Catedral de Sant Vicent màrtir de Roda d’Isàvena,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-09-06,AVENOZA,2024-04-10,TRIADO,,,,,Roda de Isábena: Catedral de Sant Vicent màrtir de Roda d’Isàvena
BITECA insid 1266,INSTITUTIONS*NAME_CLASS*U,Arxiu del Regne de València,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*LIBRARY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-11,AVENOZA,2024-04-10,TRIADO,,,,,Arxiu del Regne de València
BITECA insid 1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-11,AVENOZA,2024-05-09,SORIANO,,,,,
BITECA insid 1268,INSTITUTIONS*NAME_CLASS*U,Can Pujolet,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-22,AVENOZA,2024-05-14,SORIANO,,,,,Marganell: Can Pujolet
BITECA insid 1269,INSTITUTIONS*NAME_CLASS*U,Monestir de Valldonzella,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-22,AVENOZA,,,,,,,Barcelona: Monestir de Valldonzella
BITECA insid 1270,INSTITUTIONS*NAME_CLASS*U,Monestir de Bonrepòs,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-22,AVENOZA,2024-04-10,TRIADO,,,,,Bonrepòs: Monestir de Bonrepòs
BITECA insid 1271,INSTITUTIONS*NAME_CLASS*U,Reial monestir de Santa Maria de Sixena,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-22,AVENOZA,2024-04-10,TRIADO,,,,,Villanueva de Sigena: Reial monestir de Santa Maria de Sixena
BITECA insid 1272,INSTITUTIONS*NAME_CLASS*U,Monestir de Montsió,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-22,AVENOZA,,,,,,,Barcelona: Monestir de Montsió
BITECA insid 1273,INSTITUTIONS*NAME_CLASS*U,Bisbat de Vic,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-23,AVENOZA,2024-04-10,TRIADO,,,,,Bisbat de Vic
BITECA insid 1274,INSTITUTIONS*NAME_CLASS*U,Real Monasterio de Nuestra Señora de Valvanera,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-29,AVENOZA,,,,,,,Real Monasterio de Nuestra Señora de Valvanera
BITECA insid 1275,INSTITUTIONS*NAME_CLASS*U,Lloctinència i governació,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-30,AVENOZA,,,,,,,Mallorca (regne): Lloctinència i governació
BITECA insid 1276,INSTITUTIONS*NAME_CLASS*U,Consolat de Mar,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-30,AVENOZA,,,,,,,Barcelona: Consolat de Mar
BITECA insid 1277,INSTITUTIONS*NAME_CLASS*U,Consolat de Mar,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-30,AVENOZA,,,,,,,València: Consolat de Mar
BITECA insid 1278,INSTITUTIONS*NAME_CLASS*U,Monestir de Santa Clara,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-11-29,SORIANO,,,,,,,Barcelona: Monestir de Santa Clara
BITECA insid 1279,INSTITUTIONS*NAME_CLASS*U,Convent de Sant Agustí de Saragossa,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rebé part de la Biblioteca del Comte de Guimerà a la seva mort, però tant el convent com la biblioteca foren destruïts durant la Guerra del Francès",,1999-12-21,MARNIERRE,2024-05-09,SORIANO,,,,,Convent de Sant Agustí de Saragossa
BITECA insid 1280,INSTITUTIONS*NAME_CLASS*U,Arxiu parroquial de Les Piles,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*OTHER,,INSTITUTIONS*RELATED_GEOCLASS*L,,BITECA geoid 1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-22,AVENOZA,2024-04-25,TRIADO,,,,,Arxiu parroquial de Les Piles
BITECA insid 1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01-01,AVENOZA,2024-05-09,SORIANO,,,,,
