INSID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA insid 5417,INSTITUTIONS*NAME_CLASS*U,Encomienda de Santiago do Cacém,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2023-10-26,FAULHABER,,,,,Encomienda de Santiago do Cacém
BETA insid 5418,INSTITUTIONS*NAME_CLASS*U,Encomienda del Hospital de Toledo,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,,,,,,,Encomienda del Hospital de Toledo
BETA insid 5419,INSTITUTIONS*NAME_CLASS*U,Encomienda de Guadalcanal,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2017-11-11,FAULHABER,,,,,Encomienda de Guadalcanal
BETA insid 5420,INSTITUTIONS*NAME_CLASS*U,Encomienda de Moral,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*CAL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2330,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,Wikipedia: “Entre los años 1535 y 1544 se creó la encomienda de Moral” de la orden de Calatrava<br />,,2017-11-11,FAULHABER,2024-03-09,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Moral_de_Calatrava,Wikipedia,2024-03-09,Moral de Calatrava: Encomienda de Moral
BETA insid 5421,INSTITUTIONS*NAME_CLASS*U,Encomienda de Segura,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1925,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2024-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Encomienda_de_Segura,Wikipedia,2017-11-11,Segura de León: Encomienda de Segura
BETA insid 5423,INSTITUTIONS*NAME_CLASS*U,Encomienda de Mérida,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1311,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2024-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Encomienda_de_Segura,Wikipedia,2017-11-11,Encomienda de Mérida
BETA insid 5424,INSTITUTIONS*NAME_CLASS*U,Encomienda de Ricote,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1325,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2024-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Encomienda_de_Segura,Wikipedia,2017-11-11,Encomienda de Ricote
BETA insid 5425,INSTITUTIONS*NAME_CLASS*U,Encomienda de Montiel,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2598,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2024-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Encomienda_de_Segura,Wikipedia,2017-11-11,Encomienda de Montiel
BETA insid 5426,INSTITUTIONS*NAME_CLASS*U,Encomienda del Hospital de Cuenca,,,,,,Wikipedia,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1052,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2022-09-09,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Hospital_de_Santiago_Ap%C3%B3stol_(Cuenca),Wikipedia,2017-11-11,Encomienda del Hospital de Cuenca
BETA insid 5427,INSTITUTIONS*NAME_CLASS*U,Encomienda de Monfernando,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*ENC,INSTITUTIONS*TYPE*SAN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2599,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2017-11-11,FAULHABER,2024-03-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Hospital_de_Santiago_Ap%C3%B3stol_(Cuenca),Wikipedia,2017-11-11,Monfernando (encomienda): Encomienda de Monfernando
BETA insid 5428,INSTITUTIONS*NAME_CLASS*U,Santa Bárbara,,,,,,"BANC MSS 87/155 z, f. 21r",INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1005,,1606,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*ODEM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-08,FAULHABER,2023-04-06,FAULHABER,,,,,Madrid: Santa Bárbara
BETA insid 5429,INSTITUTIONS*NAME_CLASS*U,Colegiata de San Pedro de Cervatos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OPRAEM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-28,FAULHABER,,,,,,,Colegiata de San Pedro de Cervatos
BETA insid 5430,INSTITUTIONS*NAME_CLASS*U,Hospital de Santa María de Gracia de Zaragoza,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*HOSPITAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1011,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-01-02,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Hospital_Provincial_de_Nuestra_SęC3%B1ora_de_Gracia_(Zaragoza)#Siglo_XV,Wikipedia,2018-01-01,Hospital de Santa María de Gracia de Zaragoza
BETA insid 5431,INSTITUTIONS*NAME_CLASS*U,Santo Domingo de Silos,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*CHURCH,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1052,,,,,,,,,,,,,,,,,BETA bibid 7573,,28,,,,,,,,,,,,,,,Mártir Rizo 1629:28: “Martír Rizo 129:28: “Licẽciado Iorge | Guixarro Benficiado en la Parroquia de Santo Domingo de Silos de Cuenca”,,2018-01-05,FAULHABER,2018-01-05,FAULHABER,,,,,Cuenca: Santo Domingo de Silos
BETA insid 5432,INSTITUTIONS*NAME_CLASS*U,Domus Dei de La Aguilera,,,,,,Wikipedia,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 2606,,1404,ca.,,,Wikipedia,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2606,,1404,,2004,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-01-20,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Santuario_de_San_Pedro_Regalado,Wikipedia,2018-01-20,Domus Dei de La Aguilera
BETA insid 5433,INSTITUTIONS*NAME_CLASS*U,Scala Coeli de El Abrojo,,,,,,Wikipedia,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 2607,,1415,,,,Wikipeida,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OFM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2607,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-01-20,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Monasterio_de_El_Abrojo,Wikipedia,2018-01-20,El Abrojo (solar): Scala Coeli de El Abrojo
BETA insid 5434,INSTITUTIONS*NAME_CLASS*U,Bibliotheca Palatina,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-06,FAULHABER,2022-11-29,FAULHABER,,,,,Mannheim: Bibliotheca Palatina
BETA insid 5435,INSTITUTIONS*NAME_CLASS*U,Herzoglich Bibliothek,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*BIBL,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-14,FAULHABER,2022-11-29,FAULHABER,,,,,Saxe-Coburg-Gotha (ducado): Herzoglich Bibliothek
BETA insid 5436,INSTITUTIONS*NAME_CLASS*U,Monastero della Santissima Trinitá di Ancona,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCAM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-15,FAULHABER,2022-09-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.ocarm.org/es/content/ocarm/monasterios,Ordo Carmelita,2018-02-15,Monastero della Santissima Trinitá di Ancona
BETA insid 5437,INSTITUTIONS*NAME_CLASS*U,Santa Caterina,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,BETA geoid 1048,,1243,,1837,,Wikipedia,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OP,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1048,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-02-16,FAULHABER,2023-04-06,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Convento_de_Santa_Catalina_(Barcelona),WIkiepedia,2018-02-16,Barcelona: Santa Caterina
BETA insid 5438,INSTITUTIONS*NAME_CLASS*U,San Matteo in Merulana di Roma,,,,,,{I}DHEE{/I} 349,,,,,,,,,,,INSTITUTIONS*CLASS*CATHEDRAL,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1196,,,,,,,,,,,,,,,,,BETA bibid 1936,I,349,,,,,,,,,,,,,,,,,2018-02-26,FAULHABER,2022-09-13,FAULHABER,,,,,San Matteo in Merulana di Roma
BETA insid 5439,INSTITUTIONS*NAME_CLASS*U,Concejo de Segovia,,,,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-04,FAULHABER,2018-03-04,FAULHABER,,,,,Concejo de Segovia
BETA insid 5440,INSTITUTIONS*NAME_CLASS*U,Concejo de Ávila,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*COUNCIL,INSTITUTIONS*TYPE*MUN,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-04,FAULHABER,2022-04-06,FAULHABER,,,,,Concejo de Ávila
BETA insid 5441,INSTITUTIONS*NAME_CLASS*U,Concejo de Escalona,,,,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-04,FAULHABER,2018-03-04,FAULHABER,,,,,Concejo de Escalona
BETA insid 5442,INSTITUTIONS*NAME_CLASS*U,Concejo de Plasencia,,,,,,,,,,,,,,,,,,,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-04,FAULHABER,2018-03-04,FAULHABER,,,,,Concejo de Plasencia
BETA insid 5443,INSTITUTIONS*NAME_CLASS*U,"Taller del Juego de la Pelota, encuadernador (1{SS}a{ES} época [Carlos IV])",,1788,,1808.0,,IBIS,,,,,,,,,,,INSTITUTIONS*CLASS*BINDER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,BETA bibid 5382,,,,,,,,,,,,,,,,,"Real Biblioteca: Tiene dos épocas, la primera de Carlos IV y la segunda de Fernando VII",,2018-06-09,FAULHABER,2022-09-09,FAULHABER,,,,,"Madrid: Taller del Juego de la Pelota, encuadernador (1{SS}a{ES} época [Carlos IV])"
BETA insid 5444,INSTITUTIONS*NAME_CLASS*U,"Taller del Juego de la Pelota, encuadernador (2{SS}a{ES} época [Fernando VII])",,1808,,1833.0,,IBIS,,,,,,,,,,,INSTITUTIONS*CLASS*BINDER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1005,,,,,,,,,,,,,,,,,BETA bibid 5382,,,,,,,,,,,,,,,,,"IBIS: Tiene dos épocas, la primera de Carlos IV y la segunda de Fernando VII",,2018-06-09,FAULHABER,2023-04-04,FAULHABER,,,,,"Madrid: Taller del Juego de la Pelota, encuadernador (2{SS}a{ES} época [Fernando VII])"
BETA insid 5445,INSTITUTIONS*NAME_CLASS*U,Marqueses de Astorga,,1465-08-16,,,,,INSTITUTIONS*MILESTONE_CLASS*C,por Enrique IV,,,,1465-08-16,,,,Wikipedia,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1181,,,,,,Wikipedia,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,"Wikipedia:<br /><br />Armas: En campo de oro, dos lobos de gules colocados en palo, campana de plata cargada de tres bandas vibradas de azur; bordura de oro cargada de ocho escudetes con las armas de Enríquez: mantelado, el 1 y 2 de gules con un castillo de oro, y el mantel de plata con el león de gules coronado de oro",,2018-06-16,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Marquesado_de_Astorga,Wikipedia,2018-06-26,Marqueses de Astorga
BETA insid 5446,INSTITUTIONS*NAME_CLASS*U,Librería Diego Gómez Flores,,1966,?,1998.0,?,,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-16,FAULHABER,2018-06-16,FAULHABER,,,,,Barcelona: Librería Diego Gómez Flores
BETA insid 5447,INSTITUTIONS*NAME_CLASS*U,"Alba, Casa de",,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 1936,I,55-56,,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,2018-06-18,FAULHABER,,,,,"Alba, Casa de"
BETA insid 5448,INSTITUTIONS*NAME_CLASS*U,Moros de Málaga,,1487,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,,,,,,,Moros de Málaga
BETA insid 5450,INSTITUTIONS*NAME_CLASS*U,Corona de Castilla y León,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,2018-08-06,FAULHABER,,,,,"Castilla y León, Corona de (reino): Corona de Castilla y León"
BETA insid 5451,INSTITUTIONS*NAME_CLASS*U,Junta General de Zaraobe,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,,,,,,,(solar): Junta General de Zaraobe
BETA insid 5452,INSTITUTIONS*NAME_CLASS*U,Cabrera (familia),,,,,,BNE MSS/12597,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,,,,,,,Córdoba: Cabrera (familia)
BETA insid 5453,INSTITUTIONS*NAME_CLASS*U,Mesa (familia),,,,,,BNE MSS/12597,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PUBL,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-18,FAULHABER,2018-06-18,FAULHABER,,,,,Córdoba: Mesa (familia)
BETA insid 5454,INSTITUTIONS*NAME_CLASS*U,J. Halle Antiquariat,,1887,ca.,1939.0,,WorldCat,,,,,,,,,,,INSTITUTIONS*CLASS*BOOKDEALER,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-20,FAULHABER,2018-06-20,FAULHABER,,,,,München: J. Halle Antiquariat
BETA insid 5455,INSTITUTIONS*NAME_CLASS*U,Monasterio de Piedra de Nuévalos,,,,,,,INSTITUTIONS*MILESTONE_CLASS*F,,,,,1194,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OCIST,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-20,FAULHABER,2022-09-13,FAULHABER,,,,,Monasterio de Piedra de Nuévalos
BETA insid 5456,INSTITUTIONS*NAME_CLASS*U,Monasterio de Santa María de la Vid,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*MONASTERY,INSTITUTIONS*TYPE*OPRAEM,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2629,,,,,,,,,,,,,,,,,,,,,,BETA manid 4572,,,,,,,,,,,,"Wikipedia: “El Monasterio de Santa María de la Vid o, de forma abreviada, monasterio de La Vid, se encuentra en el municipio español de La Vid y Barrios (Burgos). Es un monasterio premostratense y hoy de agustinos, fundado en el siglo XII sobre el lugar en el que, según la tradición, fue hallada la imagen de la Virgen de la Vid, de piedra policromada e inusual en cuanto a su tamaño para ser románica, lo que la convierte en una imagen bastante excepcional.”",,2018-06-21,FAULHABER,2022-09-09,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Monasterio_de_Santa_MaꝛC3%ADa_de_la_Vid,Wikipedia,2018-06-21,La Vid y Barrios: Monasterio de Santa María de la Vid
BETA insid 5457,INSTITUTIONS*NAME_CLASS*U,Señorío de Lara,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2022-09-09,FAULHABER,,,,,Señorío de Lara
BETA insid 5458,INSTITUTIONS*NAME_CLASS*U,Señorío de Vizcaya,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2018-06-23,FAULHABER,,,,,Vizcaya (señorío): Señorío de Vizcaya
BETA insid 5459,INSTITUTIONS*NAME_CLASS*U,Judíos de Constantinopla,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 5408,,45-46,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2018-06-23,FAULHABER,,,,,Judíos de Constantinopla
BETA insid 5460,INSTITUTIONS*NAME_CLASS*U,Judíos de España,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,,,,,,,,,,,,,,,,,,,,,BETA bibid 5408,,45-46,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2022-09-11,FAULHABER,,,,,Judíos de España
BETA insid 5461,INSTITUTIONS*NAME_CLASS*U,Earls of Hertford,,,,,,Freeman,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2136,,,,,,,,,,,,,,,,,BETA bibid 4736,,"3, 9",,,,,,,,,,,,,,,"Freeman: “The new Abravanel text … exists in a manuscript of ca. 1600, shelved … in the nineteenth and earlier twenieth centuries in the library of the Earls of Hertford at Ragley Hall, Alcester (Warwickshire)”",,2018-06-23,FAULHABER,,,,,,,Earls of Hertford
BETA insid 5462,INSTITUTIONS*NAME_CLASS*U,"Argote, marqueses de Cabriñana del Monte",,1706-05-04,,,,Geneall,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1113,,,,,,,,,,,,,,,,,BETA bibid 5524,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2018-06-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://geneall.net/en/title/17074/marquesses-of-cabrinana-del-monte/,Geneall,2015-08-05,"Cabriñana del Monte (marquesado): Argote, marqueses de Cabriñana del Monte"
BETA insid 5463,INSTITUTIONS*NAME_CLASS*U,Casa de Guardiola de Murcia,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,BETA bibid 7548,41,154-55,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,,,,,,,Casa de Guardiola de Murcia
BETA insid 5464,INSTITUTIONS*NAME_CLASS*U,Grave (familia),,,,,,BNE MSS/11439,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2018-06-23,FAULHABER,,,,,Grave (familia)
BETA insid 5465,INSTITUTIONS*NAME_CLASS*U,Vos (familia),,,,,,BNE MSS/11439,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,,,,,,,Vos (familia)
BETA insid 5466,INSTITUTIONS*NAME_CLASS*U,Santa María (familia),,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2022-09-13,FAULHABER,,,,,Santa María (familia)
BETA insid 5467,INSTITUTIONS*NAME_CLASS*U,Infanzones de Aragón,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*G,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1036,,1200,,1400,,Falcón Pérez,,,,,,,,,,,BETA bibid 5202,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2018-06-23,FAULHABER,,,,,Aragón (comunidad autónoma): Infanzones de Aragón
BETA insid 5468,INSTITUTIONS*NAME_CLASS*U,"Mendoza-Sarmiento (familia), condes de Rivadavia",,,,,,Avenoza 2001,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 1144,,,,,,,,,,,,,,,,,BETA bibid 4058,,24n,,,,,,,,,,,,,,,Armas en Esc. I.I.3. ¿Son las del condado de Ribadavia?,,2018-06-23,FAULHABER,2018-06-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Condado_de_Rivadavia,Wikipedia,2018-06-22,"Ribadavia: Mendoza-Sarmiento (familia), condes de Rivadavia"
BETA insid 5469,INSTITUTIONS*NAME_CLASS*U,Casa de la Vega,,,,,,,,,,,,,,,,,INSTITUTIONS*CLASS*F,INSTITUTIONS*TYPE*PRIV,INSTITUTIONS*RELATED_GEOCLASS*L,,BETA geoid 2639,,,,,,,,,,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-06-23,FAULHABER,2022-09-09,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Casa_de_la_Vega,Wikipedia,2018-06-23,Casa de la Vega
